# frame  time_ps  oxide_zmin_A  oxide_zmax_A  oxide_thickness_A  oxide_top_roughness_A  penetration_max_A  penetration_mean_pos_A  penetration_fraction_gt_2.00A  llzo_center_z_A  metal_center_z_A  center_sep_z_A  Li_metal-La  Li_metal-Zr  Li_metal-O  RMSD_framework_all_A  RMSD_Li_metal_A  RMSD_Li_oxide_A  RMSD_La_A  RMSD_Zr_A  RMSD_O_A  MSD_framework_all_A2  MSD_Li_metal_A2  MSD_Li_oxide_A2  MSD_La_A2  MSD_Zr_A2  MSD_O_A2  CN_Li_metal-O  CN_Li_metal-Li_oxide  CN_Li_oxide-O
1420.00000000 71.00000000 72.95032554 155.89263288 82.94230733 3.75834025 0.99812550 0.99812550 0.00000000 53.85835823 132.09903535 78.24067712 3.16911438 2.96424944 1.85127058 0.23940079 1.43764549 0.64004686 0.30372134 0.18380403 0.22913037 0.05731274 2.06682456 0.40965998 0.09224666 0.03378392 0.05250073 0.01705757 0.11087420 1.78984238
1430.00000000 71.50000000 73.00938509 155.83357333 82.82418824 3.74174564 1.02247608 1.02247608 0.00000000 53.82893509 132.04465449 78.21571940 3.03833403 2.96356785 1.77681776 0.21454265 1.43272699 0.63128783 0.26202480 0.14977690 0.21048518 0.04602855 2.05270662 0.39852432 0.06865699 0.02243312 0.04430401 0.01705757 0.11940299 1.79509632
1440.00000000 72.00000000 73.03439764 155.80856078 82.77416313 3.75055132 0.99579893 0.99579893 0.00000000 53.82327046 132.05338610 78.23011563 3.11877090 2.86249677 1.83467115 0.21738418 1.34941487 0.63981234 0.26186002 0.16301691 0.21301192 0.04725588 1.82092050 0.40935983 0.06857067 0.02657451 0.04537408 0.01705757 0.12579957 1.78984238
1450.00000000 72.50000000 73.04287037 155.80008805 82.75721768 3.74525844 1.06522829 1.06522829 0.00000000 53.83503383 132.03647182 78.20143799 3.09674262 3.01389398 1.75699474 0.19024096 1.42697534 0.64201700 0.25420865 0.11923742 0.18095957 0.03619162 2.03625861 0.41218582 0.06462204 0.01421756 0.03274637 0.01705757 0.13219616 1.79509632
1460.00000000 73.00000000 73.01945571 155.82350271 82.80404700 3.73107620 1.14509854 1.14509854 0.00000000 53.84148226 132.02734874 78.18586648 3.09429912 3.01939530 1.74639810 0.20220284 1.39441261 0.64584290 0.25970664 0.13622532 0.19485134 0.04088599 1.94438652 0.41711305 0.06744754 0.01855734 0.03796704 0.01705757 0.12579957 1.80210158
1470.00000000 73.50000000 72.99892116 155.84403726 82.84511610 3.74335824 0.83338838 0.83338838 0.00000000 53.83495895 132.12998771 78.29502876 2.95881782 2.86013031 1.88300297 0.19990619 1.38978034 0.63355206 0.24980957 0.15129855 0.19286551 0.03996248 1.93148939 0.40138821 0.06240482 0.02289125 0.03719711 0.01705757 0.11727079 1.78984238
1480.00000000 74.00000000 72.94272277 155.90023565 82.95751288 3.73758611 1.30972371 1.30972371 0.00000000 53.85067737 132.03890465 78.18822728 2.96701027 2.94350224 1.76568852 0.20796815 1.42955175 0.63516393 0.27801433 0.15184584 0.19520770 0.04325075 2.04361822 0.40343322 0.07729197 0.02305716 0.03810605 0.01918977 0.12793177 1.79334501
1490.00000000 74.50000000 72.96701801 155.87594041 82.90892239 3.77161372 0.90243580 0.90243580 0.00000000 53.85798513 132.12822753 78.27024240 3.02168625 2.74337356 1.87019146 0.24563605 1.44601422 0.63577069 0.30334699 0.20107126 0.23608132 0.06033707 2.09095712 0.40420436 0.09201939 0.04042965 0.05573439 0.01705757 0.13432836 1.80035026
1500.00000000 75.00000000 72.89886911 155.94408931 83.04522020 3.75397999 1.06523119 1.06523119 0.00000000 53.85859055 132.07548865 78.21689810 3.11205075 2.85013844 1.81121650 0.23883891 1.37827817 0.64014259 0.30126174 0.19257576 0.22790744 0.05704402 1.89965070 0.40978253 0.09075864 0.03708542 0.05194180 0.01705757 0.13006397 1.79159370
1510.00000000 75.50000000 73.01809278 155.82486564 82.80677285 3.73546975 1.06530183 1.06530183 0.00000000 53.81565284 132.08181354 78.26616070 3.10927534 2.85894936 1.76228854 0.23425770 1.44715811 0.67242534 0.27861215 0.18211370 0.22980034 0.05487667 2.09426661 0.45215584 0.07762473 0.03316540 0.05280820 0.01705757 0.12366738 1.79859895
1520.00000000 76.00000000 72.97295518 155.87000324 82.89704806 3.76551539 0.83795524 0.83795524 0.00000000 53.83054225 132.08928002 78.25873777 3.06375658 3.01237178 1.84584051 0.24273715 1.42828505 0.66035323 0.29689643 0.19308569 0.23499217 0.05892132 2.03999817 0.43606639 0.08814749 0.03728208 0.05522132 0.01705757 0.12153518 1.79334501
1530.00000000 76.50000000 72.99550739 155.84745103 82.85194365 3.73302900 1.07399393 1.07399393 0.00000000 53.80626584 132.07427083 78.26800499 2.99851057 2.91632594 1.84551351 0.21994155 1.40952101 0.66183112 0.27050573 0.17092648 0.21299669 0.04837428 1.98674948 0.43802043 0.07317335 0.02921586 0.04536759 0.01705757 0.12579957 1.79684764
1540.00000000 77.00000000 73.06255179 155.78040663 82.71785484 3.75384116 0.84603889 0.84603889 0.00000000 53.81748538 132.05819459 78.24070921 3.04382469 2.93674169 1.85036940 0.21963610 1.49228649 0.66388906 0.27165910 0.16969723 0.21234601 0.04824001 2.22691898 0.44074868 0.07379866 0.02879715 0.04509083 0.01705757 0.12366738 1.79159370
1550.00000000 77.50000000 73.02317754 155.81978088 82.79660335 3.75090524 1.07942116 1.07942116 0.00000000 53.82774049 132.03117586 78.20343537 2.95861323 2.93502514 1.82652059 0.24895341 1.50525179 0.66704627 0.30154123 0.19843919 0.24188239 0.06197780 2.26578296 0.44495072 0.09092712 0.03937811 0.05850709 0.01705757 0.12793177 1.79334501
1560.00000000 78.00000000 73.08274834 155.76021008 82.67746175 3.75031914 0.94857369 0.94857369 0.00000000 53.81346480 132.05934583 78.24588103 3.04550554 2.77798801 1.90978767 0.26880252 1.43230016 0.66701840 0.31628604 0.21756635 0.26355751 0.07225480 2.05148376 0.44491355 0.10003686 0.04733512 0.06946256 0.01705757 0.11940299 1.79334501
1570.00000000 78.50000000 73.02383668 155.81912174 82.79528505 3.77365057 1.03888599 1.03888599 0.00000000 53.81198570 132.05844880 78.24646311 3.04317836 2.90753532 1.81150792 0.35493440 1.41549414 0.68406366 0.39245755 0.31881916 0.35074601 0.12597843 2.00362367 0.46794309 0.15402293 0.10164566 0.12302277 0.01918977 0.12366738 1.79334501
1580.00000000 79.00000000 73.01382986 155.82912856 82.81529870 3.77062653 1.10857087 1.10857087 0.00000000 53.82255071 132.06778559 78.24523488 3.14358441 2.89989750 1.72064424 0.34717955 1.44155007 0.67504392 0.38802163 0.31683034 0.34115326 0.12053364 2.07806661 0.45568430 0.15056078 0.10038147 0.11638555 0.01705757 0.11727079 1.79334501
1590.00000000 79.50000000 72.95984354 155.88311488 82.92327133 3.75546433 1.26309942 1.26309942 0.00000000 53.84637850 132.09096237 78.24458387 3.03058472 2.91456685 1.76061360 0.32665986 1.45272279 0.67111252 0.37441113 0.28858523 0.31975243 0.10670666 2.11040351 0.45039202 0.14018369 0.08328143 0.10224161 0.01705757 0.13219616 1.78633975
1600.00000000 80.00000000 72.98051618 155.86244224 82.88192606 3.75143646 0.80100973 0.80100973 0.00000000 53.84919817 132.12161199 78.27241382 3.16187607 2.89570821 1.89672765 0.32295867 1.53479181 0.66615659 0.37619666 0.29392251 0.31302110 0.10430231 2.35558591 0.44376460 0.14152393 0.08639044 0.09798221 0.01705757 0.11727079 1.80035026
1610.00000000 80.50000000 72.94329307 155.89966535 82.95637227 3.76388704 1.07212668 1.07212668 0.00000000 53.86685003 132.11683584 78.24998581 3.10822032 2.85245117 1.83449514 0.38425567 1.48695761 0.70122918 0.43444941 0.35552320 0.37539521 0.14765242 2.21104293 0.49172236 0.18874629 0.12639675 0.14092156 0.01705757 0.11727079 1.78809107
1620.00000000 81.00000000 73.03604956 155.80690886 82.77085930 3.73297819 0.87411338 0.87411338 0.00000000 53.84027327 132.08156328 78.24129001 3.09972854 2.86799712 1.90432810 0.41282598 1.47579906 0.70893010 0.46059098 0.38207323 0.40505534 0.17042529 2.17798286 0.50258189 0.21214405 0.14597995 0.16406983 0.01918977 0.11727079 1.79159370
1630.00000000 81.50000000 73.02316660 155.81979182 82.79662523 3.74171593 1.01429318 1.01429318 0.00000000 53.82947478 132.05970308 78.23022830 3.04870778 2.90895933 1.85232842 0.34590405 1.40787284 0.66551469 0.38656502 0.31221071 0.34044026 0.11964962 1.98210595 0.44290980 0.14943251 0.09747552 0.11589957 0.01705757 0.12366738 1.78108581
1640.00000000 82.00000000 73.02748261 155.81547581 82.78799319 3.74064016 1.04280294 1.04280294 0.00000000 53.85737750 132.08204419 78.22466669 3.07161194 2.90965506 1.77803723 0.26583484 1.46061213 0.64224620 0.32064837 0.21189270 0.25870117 0.07066816 2.13338778 0.41248018 0.10281538 0.04489852 0.06692630 0.01705757 0.12153518 1.78458844
1650.00000000 82.50000000 73.00284806 155.84011036 82.83726229 3.76471585 1.00606568 1.00606568 0.00000000 53.83790390 132.11099515 78.27309125 3.10656376 2.99416128 1.78925940 0.25846557 1.37464631 0.62966326 0.31192309 0.21402236 0.25036248 0.06680445 1.88965248 0.39647582 0.09729601 0.04580557 0.06268137 0.01705757 0.11940299 1.78633975
1660.00000000 83.00000000 73.03157129 155.81138713 82.77981583 3.74389615 1.11489413 1.11489413 0.00000000 53.85014796 132.10485907 78.25471111 3.06594049 2.97880296 1.77078828 0.26034613 1.41669777 0.63983083 0.32342308 0.21732163 0.24899749 0.06778011 2.00703258 0.40938348 0.10460249 0.04722869 0.06199975 0.01705757 0.13006397 1.79159370
1670.00000000 83.50000000 72.96859069 155.87436773 82.90577705 3.72802716 1.06306027 1.06306027 0.00000000 53.86736097 132.08670738 78.21934641 3.08514353 2.98910883 1.89789750 0.27389177 1.45905317 0.62771683 0.32534016 0.22676092 0.26691201 0.07501670 2.12883617 0.39402842 0.10584622 0.05142051 0.07124202 0.01492537 0.11300640 1.80385289
1680.00000000 84.00000000 73.04272653 155.80023189 82.75750536 3.74121301 0.77985312 0.77985312 0.00000000 53.86191580 132.09262666 78.23071086 3.10953375 2.77797159 1.86534833 0.26904347 1.45033470 0.61254764 0.32223422 0.23098564 0.26017961 0.07238439 2.10347075 0.37521461 0.10383489 0.05335437 0.06769343 0.01705757 0.11727079 1.80385289
1690.00000000 84.50000000 72.91412063 155.92883779 83.01471716 3.73884136 1.07428535 1.07428535 0.00000000 53.88286812 132.10181424 78.21894611 3.17432231 2.99218034 1.84003594 0.29442039 1.48665066 0.63244012 0.34338437 0.26413922 0.28582333 0.08668337 2.21013017 0.39998051 0.11791282 0.06976953 0.08169498 0.01705757 0.12366738 1.79159370
1700.00000000 85.00000000 72.92657401 155.91638441 82.98981039 3.77762968 1.17886874 1.17886874 0.00000000 53.83733078 132.09595823 78.25862745 2.94045777 2.84108163 1.87382744 0.31066118 1.44012975 0.63365692 0.35809827 0.27462468 0.30347099 0.09651037 2.07397371 0.40152109 0.12823437 0.07541872 0.09209464 0.01705757 0.11513859 1.80035026
1710.00000000 85.50000000 72.97444796 155.86851046 82.89406250 3.76023420 1.06620407 1.06620407 0.00000000 53.84669833 132.08618962 78.23949129 3.04203019 3.02960416 1.70913900 0.30573976 1.49145118 0.63029320 0.34113543 0.27214613 0.30164250 0.09347680 2.22442662 0.39726952 0.11637338 0.07406352 0.09098820 0.01705757 0.12579957 1.81436077
1720.00000000 86.00000000 72.97280421 155.87015421 82.89735000 3.78192883 0.94732581 0.94732581 0.00000000 53.87938512 132.13513802 78.25575291 3.11555773 3.01671068 1.85389300 0.30134467 1.46644072 0.62230412 0.33890185 0.26164039 0.29752753 0.09080861 2.15044838 0.38726242 0.11485447 0.06845569 0.08852263 0.01705757 0.13006397 1.77057793
1730.00000000 86.50000000 72.91236377 155.93059465 83.01823088 3.77529717 0.98466384 0.98466384 0.00000000 53.87898700 132.10533896 78.22635197 3.20864049 2.96364949 1.76580115 0.30510072 1.48758799 0.62435814 0.35551050 0.27106190 0.29669813 0.09308645 2.21291802 0.38982309 0.12638771 0.07347456 0.08802978 0.01705757 0.11727079 1.78108581
1740.00000000 87.00000000 72.98342507 155.85953335 82.87610828 3.73061068 1.09557919 1.09557919 0.00000000 53.84875726 132.07572244 78.22696518 3.01141201 2.94424996 1.75565097 0.30787709 1.55676200 0.62458361 0.35214649 0.27448510 0.30120530 0.09478830 2.42350793 0.39010469 0.12400715 0.07534207 0.09072463 0.01705757 0.12579957 1.79684764
1750.00000000 87.50000000 73.01601451 155.82694391 82.81092939 3.74683816 1.00033598 1.00033598 0.00000000 53.82577110 132.09875460 78.27298350 3.02737328 2.91375608 1.76517094 0.29109396 1.51052218 0.62202985 0.33091298 0.26826138 0.28402879 0.08473569 2.28167725 0.38692114 0.10950340 0.07196417 0.08067235 0.01918977 0.11940299 1.79684764
1760.00000000 88.00000000 73.04342239 155.79953603 82.75611364 3.75423434 1.06081181 1.06081181 0.00000000 53.83205645 132.04994870 78.21789225 2.96969263 2.95233469 1.76743907 0.30712080 1.50893935 0.62439722 0.35649898 0.27103344 0.29934670 0.09432319 2.27689797 0.38987188 0.12709152 0.07345913 0.08960845 0.01918977 0.12153518 1.78283713
1770.00000000 88.50000000 73.05227583 155.79068259 82.73840676 3.71901650 0.99464411 0.99464411 0.00000000 53.82285734 132.04049791 78.21764057 2.94759756 3.03610812 1.78640801 0.26092069 1.50060631 0.63982571 0.31183050 0.21064031 0.25444382 0.06807961 2.25181929 0.40937694 0.09723826 0.04436934 0.06474166 0.01705757 0.12366738 1.77933450
1780.00000000 89.00000000 73.03688448 155.80607394 82.76918947 3.73504348 0.86532668 0.86532668 0.00000000 53.82633396 132.06789890 78.24156494 3.04121370 2.84807198 1.85028268 0.22906961 1.49742760 0.63923596 0.27084347 0.18477635 0.22429257 0.05247289 2.24228942 0.40862261 0.07335619 0.03414230 0.05030716 0.01705757 0.12366738 1.78633975
1790.00000000 89.50000000 73.13412205 155.70883637 82.57471433 3.71183552 0.83472146 0.83472146 0.00000000 53.80035670 132.06486495 78.26450825 3.23960734 2.82614887 1.83374003 0.25313888 1.46387543 0.64246830 0.30690069 0.21562566 0.24389121 0.06407929 2.14293128 0.41276552 0.09418803 0.04649443 0.05948292 0.01705757 0.11727079 1.79509632
1800.00000000 90.00000000 73.04977647 155.79318195 82.74340548 3.73873203 0.90691233 0.90691233 0.00000000 53.82197783 132.07872463 78.25674680 3.25001711 2.73546639 1.73975964 0.27530177 1.52798921 0.66610219 0.31284652 0.23853664 0.27095968 0.07579106 2.33475104 0.44369212 0.09787294 0.05689973 0.07341915 0.01705757 0.13006397 1.78458844
1810.00000000 90.50000000 72.95847245 155.88448597 82.92601353 3.73905809 1.05338316 1.05338316 0.00000000 53.87060947 132.06444718 78.19383771 3.07386134 2.86937454 1.79710815 0.24717393 1.50162229 0.62697799 0.29995188 0.21039083 0.23807774 0.06109495 2.25486951 0.39310141 0.08997113 0.04426430 0.05668101 0.01705757 0.13646055 1.79509632
1820.00000000 91.00000000 72.82173437 156.02122405 83.19948967 3.76361301 1.38109824 1.38109824 0.00000000 53.86372054 132.12103912 78.25731858 3.07775195 2.90789016 1.83239334 0.28266773 1.51022715 0.64345460 0.33526138 0.23679396 0.27522331 0.07990105 2.28078603 0.41403382 0.11240019 0.05607138 0.07574787 0.01705757 0.13432836 1.78984238
1830.00000000 91.50000000 72.95888237 155.88407605 82.92519367 3.75053764 1.15781943 1.15781943 0.00000000 53.83687849 132.02749956 78.19062107 3.04950926 2.93667423 1.82029983 0.21536939 1.53504832 0.64271693 0.26983928 0.17036066 0.20656765 0.04638397 2.35637333 0.41308505 0.07281324 0.02902276 0.04267020 0.01705757 0.14072495 1.80210158
1840.00000000 92.00000000 72.98761031 155.85534811 82.86773780 3.73287734 1.19957778 1.19957778 0.00000000 53.83559113 132.06688972 78.23129859 3.12419962 2.94410425 1.85062675 0.24219086 1.52381038 0.64646863 0.28824152 0.19196612 0.23703155 0.05865641 2.32199808 0.41792169 0.08308318 0.03685099 0.05618396 0.01705757 0.13646055 1.79684764
1850.00000000 92.50000000 73.03017361 155.81278481 82.78261119 3.72916140 1.01462927 1.01462927 0.00000000 53.86279855 132.06694131 78.20414276 3.09570952 2.92116186 1.79630382 0.26259956 1.54395748 0.65920195 0.30322251 0.21924210 0.25825200 0.06895853 2.38380471 0.43454721 0.09194389 0.04806710 0.06669410 0.01705757 0.12153518 1.78984238
1860.00000000 93.00000000 73.05549949 155.78745893 82.73195943 3.74032727 1.03122409 1.03122409 0.00000000 53.82923854 132.03828304 78.20904449 3.18289251 2.93749901 1.84719490 0.24553461 1.54990239 0.66318319 0.29515042 0.19773352 0.23898130 0.06028724 2.40219742 0.43981194 0.08711377 0.03909854 0.05711206 0.01705757 0.11727079 1.78809107
1870.00000000 93.50000000 73.07066514 155.77229328 82.70162814 3.77469235 0.99329611 0.99329611 0.00000000 53.81052570 132.06832216 78.25779647 3.08581896 2.90380339 1.76576845 0.20187965 1.68765211 0.64547887 0.26775250 0.13972672 0.19120678 0.04075539 2.84816963 0.41664297 0.07169140 0.01952356 0.03656003 0.01705757 0.11727079 1.79334501
1880.00000000 94.00000000 73.08594612 155.75701230 82.67106619 3.73776942 1.04049981 1.04049981 0.00000000 53.81642153 132.11479192 78.29837039 3.18606473 2.92782799 1.79917932 0.19178765 1.60905527 0.63948938 0.25037940 0.13455441 0.18280756 0.03678250 2.58905885 0.40894667 0.06268984 0.01810489 0.03341860 0.01492537 0.12153518 1.79334501
1890.00000000 94.50000000 73.01607084 155.82688758 82.81081675 3.75393463 1.34380139 1.34380139 0.00000000 53.82239744 132.09167100 78.26927356 3.06997067 2.98993554 1.79799432 0.19100082 1.65012028 0.63862230 0.24451801 0.11544756 0.18577740 0.03648131 2.72289693 0.40783844 0.05978906 0.01332814 0.03451324 0.01705757 0.11300640 1.78984238
1900.00000000 95.00000000 72.98151705 155.86144137 82.87992431 3.79043899 1.01986926 1.01986926 0.00000000 53.83553347 132.08783144 78.25229797 3.15523487 2.98273190 1.87118795 0.22959602 1.67356653 0.66043234 0.28640985 0.17386869 0.22165875 0.05271433 2.80082493 0.43617088 0.08203060 0.03023032 0.04913260 0.01705757 0.11727079 1.79509632
1910.00000000 95.50000000 72.99531140 155.84764702 82.85233561 3.73779822 0.75740459 0.75740459 0.00000000 53.88950965 132.14518139 78.25567174 2.94432375 2.90166957 1.89625627 0.25162074 1.70787501 0.65995171 0.31118615 0.21267256 0.24071963 0.06331300 2.91683706 0.43553626 0.09683682 0.04522962 0.05794594 0.01705757 0.12579957 1.78283713
1920.00000000 96.00000000 72.88513015 155.95782827 83.07269811 3.76492393 1.09903461 1.09903461 0.00000000 53.89396517 132.11910647 78.22514130 3.12859168 2.83018300 1.75332510 0.25556964 1.71182059 0.62773293 0.30211135 0.21573017 0.24891037 0.06531584 2.93032972 0.39404863 0.09127127 0.04653950 0.06195637 0.01492537 0.11727079 1.78108581
1930.00000000 96.50000000 72.93355728 155.90940114 82.97584386 3.73290661 0.82046195 0.82046195 0.00000000 53.88543843 132.16064127 78.27520285 2.98103311 2.98020644 1.88767327 0.26863019 1.66167311 0.60830768 0.30694732 0.23627710 0.26338396 0.07216218 2.76115754 0.37003823 0.09421666 0.05582687 0.06937111 0.01705757 0.12153518 1.78984238
1940.00000000 97.00000000 72.99004965 155.85290877 82.86285911 3.73222653 0.91907195 0.91907195 0.00000000 53.86740762 132.08872461 78.22131699 3.13285978 2.85789645 1.85234388 0.30809431 1.67332472 0.64844318 0.35295056 0.28209358 0.30011108 0.09492211 2.80001563 0.42047856 0.12457410 0.07957679 0.09006666 0.01705757 0.12579957 1.78108581
1950.00000000 97.50000000 72.95909659 155.88386183 82.92476525 3.75446230 1.02141441 1.02141441 0.00000000 53.83234289 132.12498196 78.29263907 3.12551336 2.85768111 1.88508059 0.32909751 1.70457782 0.64555340 0.37090504 0.30362206 0.32198649 0.10830517 2.90558554 0.41673920 0.13757055 0.09218635 0.10367530 0.01279318 0.11727079 1.78633975
1960.00000000 98.00000000 73.05807708 155.78488134 82.72680426 3.71608266 0.85888821 0.85888821 0.00000000 53.84240049 132.05579345 78.21339296 3.10672357 2.81342127 1.89751967 0.34815932 1.61735705 0.64188379 0.39083915 0.32727156 0.34011939 0.12121491 2.61584382 0.41201480 0.15275524 0.10710667 0.11568120 0.01705757 0.13006397 1.78984238
1970.00000000 98.50000000 73.03604834 155.80691008 82.77086174 3.73857865 0.82915533 0.82915533 0.00000000 53.84391759 132.13008888 78.28617129 3.12474015 2.73656082 1.80842261 0.33499241 1.67021830 0.66854758 0.36219079 0.31354531 0.33135714 0.11221991 2.78962918 0.44695586 0.13118217 0.09831066 0.10979756 0.01705757 0.11940299 1.78633975
1980.00000000 99.00000000 73.02589281 155.81706561 82.79117279 3.75432194 0.90540341 0.90540341 0.00000000 53.86233460 132.08152895 78.21919435 3.14486846 2.87883813 1.77571503 0.30990081 1.73564636 0.65519082 0.35690187 0.27638558 0.30245383 0.09603851 3.01246830 0.42927501 0.12737895 0.07638899 0.09147832 0.01705757 0.13432836 1.79684764
1990.00000000 99.50000000 72.99007037 155.85288805 82.86281768 3.74810476 0.76997915 0.76997915 0.00000000 53.87132388 132.10611993 78.23479604 3.07040230 2.88357474 1.82943145 0.27199017 1.73643242 0.65619113 0.32459222 0.23752823 0.26279228 0.07397865 3.01519755 0.43058680 0.10536011 0.05641966 0.06905978 0.01705757 0.12579957 1.76882662
2000.00000000 100.00000000 73.01220576 155.83075266 82.81854690 3.76201898 0.91374698 0.91374698 0.00000000 53.85437396 132.07957054 78.22519658 3.12104770 2.88055599 1.76642994 0.25311066 1.69405834 0.65783693 0.29370805 0.22247724 0.24686696 0.06406500 2.86983365 0.43274942 0.08626442 0.04949612 0.06094330 0.01705757 0.12366738 1.78984238
2010.00000000 100.50000000 72.97783881 155.86511961 82.88728081 3.73952421 1.14380787 1.14380787 0.00000000 53.84374002 132.05840879 78.21466877 3.12321151 2.89553915 1.86394876 0.23943491 1.76132303 0.66122410 0.29152090 0.19974129 0.23091265 0.05732908 3.10225881 0.43721731 0.08498443 0.03989658 0.05332065 0.01492537 0.12793177 1.78458844
2020.00000000 101.00000000 73.02855327 155.81440515 82.78585188 3.74627596 1.04934276 1.04934276 0.00000000 53.84463960 132.07374470 78.22910510 3.19535923 3.12013375 1.76371258 0.22502895 1.77585931 0.66582154 0.26675008 0.18459555 0.21970220 0.05063803 3.15367630 0.44331833 0.07115561 0.03407552 0.04826905 0.01705757 0.12366738 1.78283713
2030.00000000 101.50000000 73.06171627 155.78124215 82.71952589 3.72438093 1.04424106 1.04424106 0.00000000 53.84042586 132.05700672 78.21658087 3.12140925 2.80541399 1.78638484 0.22122471 1.74534197 0.66651300 0.26692615 0.18179871 0.21450254 0.04894037 3.04621860 0.44423958 0.07124957 0.03305077 0.04601134 0.01705757 0.12793177 1.79334501
2040.00000000 102.00000000 72.97780106 155.86515736 82.88735630 3.78514589 0.85909206 0.85909206 0.00000000 53.84519059 132.12113647 78.27594588 3.17115432 2.81360937 1.77597664 0.23275736 1.73653999 0.68203408 0.28565507 0.19118839 0.22418173 0.05417599 3.01557113 0.46517049 0.08159882 0.03655300 0.05025745 0.01705757 0.12153518 1.78984238
2050.00000000 102.50000000 73.00732611 155.83563231 82.82830620 3.73286271 0.98886005 0.98886005 0.00000000 53.83683111 132.05925606 78.22242495 3.02390364 2.98313340 1.84555819 0.25006942 1.73065109 0.67841686 0.29716403 0.20495810 0.24395272 0.06253472 2.99515320 0.46024944 0.08830646 0.04200782 0.05951293 0.01705757 0.12153518 1.78458844
2060.00000000 103.00000000 72.94007991 155.90287851 82.96279859 3.74116578 1.18713167 1.18713167 0.00000000 53.85954997 132.07476913 78.21521916 3.11030355 2.74927194 1.80231226 0.26742836 1.74899222 0.69468974 0.31296583 0.23325543 0.26031163 0.07151793 3.05897378 0.48259383 0.09794761 0.05440809 0.06776214 0.01705757 0.12579957 1.79159370
2070.00000000 103.50000000 73.01688505 155.82607337 82.80918833 3.75658422 0.80817956 0.80817956 0.00000000 53.84995443 132.11458306 78.26462863 3.06610271 3.07501890 1.75051105 0.26845082 1.78227537 0.68231179 0.32109468 0.23546746 0.25899230 0.07206584 3.17650550 0.46554937 0.10310179 0.05544493 0.06707701 0.01705757 0.12579957 1.78809107
2080.00000000 104.00000000 73.02223511 155.82072331 82.79848821 3.75448984 0.93794863 0.93794863 0.00000000 53.85909753 132.08277663 78.22367909 3.04287682 2.80540870 1.83355666 0.28417091 1.79152272 0.68234593 0.34199130 0.25055093 0.27330952 0.08075311 3.20955365 0.46559597 0.11695805 0.06277577 0.07469810 0.01705757 0.12153518 1.80210158
2090.00000000 104.50000000 72.96295405 155.88000437 82.91705032 3.71882794 1.04674346 1.04674346 0.00000000 53.87575857 132.09523445 78.21947588 3.14959615 2.86532618 1.79960795 0.25540286 1.81331496 0.67225402 0.30334983 0.22444010 0.24700042 0.06523062 3.28811116 0.45192547 0.09202112 0.05037336 0.06100921 0.01705757 0.12153518 1.80035026
2100.00000000 105.00000000 72.89235828 155.95060014 83.05824186 3.75905233 0.88855141 0.88855141 0.00000000 53.88861403 132.14020539 78.25159136 2.96311527 2.87893467 1.86415403 0.29100492 1.78502010 0.68170562 0.32871666 0.27088355 0.28412232 0.08468386 3.18629676 0.46472255 0.10805464 0.07337790 0.08072549 0.01918977 0.11727079 1.77933450
2110.00000000 105.50000000 72.99368688 155.84927154 82.85558467 3.73115166 1.11306752 1.11306752 0.00000000 53.86530070 132.12590971 78.26060901 2.97924616 2.99489819 1.80696666 0.25153152 1.82931573 0.64814539 0.29927143 0.21752475 0.24362430 0.06326810 3.34639604 0.42009245 0.08956339 0.04731701 0.05935280 0.01492537 0.11940299 1.79859895
2120.00000000 106.00000000 73.11762764 155.72533078 82.60770314 3.71727959 0.93934705 0.93934705 0.00000000 53.83360201 132.05602038 78.22241838 3.13459145 2.83705965 1.78920542 0.24002163 1.83172175 0.66264905 0.30087481 0.19315647 0.22970647 0.05761038 3.35520457 0.43910377 0.09052565 0.03730942 0.05276506 0.01918977 0.12366738 1.77933450
2130.00000000 106.50000000 73.01853491 155.82442351 82.80588859 3.73980732 1.05040482 1.05040482 0.00000000 53.82258317 132.04774094 78.22515777 3.12012456 2.71424145 1.81500929 0.22599817 1.76839894 0.66797484 0.27014041 0.18479621 0.22004755 0.05107517 3.12723482 0.44619038 0.07297584 0.03414964 0.04842093 0.01705757 0.12579957 1.77057793
2140.00000000 107.00000000 73.03133301 155.81162541 82.78029239 3.78306517 0.87074272 0.87074272 0.00000000 53.84374809 132.10309032 78.25934223 3.13193925 2.88662000 1.87392963 0.25555680 1.73384993 0.67362900 0.31785887 0.22291183 0.24286066 0.06530928 3.00623557 0.45377603 0.10103426 0.04968969 0.05898130 0.01705757 0.12366738 1.77933450
2150.00000000 107.50000000 72.94749471 155.89546371 82.94796900 3.73609379 1.24606236 1.24606236 0.00000000 53.84122261 132.07712882 78.23590621 3.04146320 3.02900130 1.86116150 0.27484292 1.74991052 0.68108613 0.31956068 0.22939982 0.26965272 0.07553863 3.06218684 0.46387832 0.10211903 0.05262428 0.07271259 0.01705757 0.13006397 1.78283713
2160.00000000 108.00000000 72.90930062 155.93365780 83.02435718 3.77165297 1.00539292 1.00539292 0.00000000 53.85923875 132.07613500 78.21689626 3.03848139 2.86730373 1.83752770 0.28505919 1.74990222 0.67090480 0.32332132 0.25760282 0.27914604 0.08125874 3.06215778 0.45011325 0.10453668 0.06635921 0.07792251 0.01918977 0.11513859 1.79159370
